"School Year","Enrolled School ID","Enrolled School Name","Enrolled School Zip Code","Catchment School ID","Catchment School Name","Catchment School Zip Code","Student Counts"
"2017-2018","2470","Greenfield, Albert M. School","19103","4300","Heston, Edward School","19131","2"
"2017-2018","2470","Greenfield, Albert M. School","19103","4320","Lamberton, Robert E Elementary","19151","1"
"2017-2018","2470","Greenfield, Albert M. School","19103","4350","Rhodes Elementary School","19132","4"
"2017-2018","2470","Greenfield, Albert M. School","19103","4370","Overbrook Elementary School","19151","2"
"2017-2018","2470","Greenfield, Albert M. School","19103","4470","Wright, Richard R. School","19132","1"
"2017-2018","2470","Greenfield, Albert M. School","19103","4560","Kelley, William D. School","19121","1"
"2017-2018","2470","Greenfield, Albert M. School","19103","4570","Meade, Gen. George G. School","19121","1"
"2017-2018","2470","Greenfield, Albert M. School","19103","5160","Penn Treaty High School","19125","1"
"2017-2018","2470","Greenfield, Albert M. School","19103","5200","Adaire, Alexander School","19125","1"
"2017-2018","2470","Greenfield, Albert M. School","19103","5250","Dunbar, Paul L. School","19122","1"
"2017-2018","2470","Greenfield, Albert M. School","19103","5340","Ludlow, James R. School","19122","5"
"2017-2018","2470","Greenfield, Albert M. School","19103","5350","McKinley, William School","19122","1"
"2017-2018","2470","Greenfield, Albert M. School","19103","5370","Moffet, John School","19122","2"
"2017-2018","2470","Greenfield, Albert M. School","19103","5480","Kearny, Gen. Philip School","19123","2"
"2017-2018","2470","Greenfield, Albert M. School","19103","5560","Spring Garden School","19123","1"
"2017-2018","2470","Greenfield, Albert M. School","19103","6200","Day, Anna B. School","19138","2"
"2017-2018","2470","Greenfield, Albert M. School","19103","6250","Henry, Charles W. School","19119","1"
"2017-2018","2470","Greenfield, Albert M. School","19103","6350","Pennypacker, Samuel School","19138","1"
"2017-2018","2470","Greenfield, Albert M. School","19103","6410","Cook-Wissahickon School","19128","2"
"2017-2018","2470","Greenfield, Albert M. School","19103","6440","Lingelbach, Anna L. School","19144","1"
"2017-2018","2470","Greenfield, Albert M. School","19103","6470","Kelly, John B. School","19144","1"
"2017-2018","2470","Greenfield, Albert M. School","19103","7110","Harding, Warren G. Middle Sch","19124","2"
"2017-2018","2470","Greenfield, Albert M. School","19103","7370","Washington, Grover Jr. Middle","19120","3"
"2017-2018","2470","Greenfield, Albert M. School","19103","8140","Meehan, Austin Middle School","19152","1"
"2017-2018","2470","Greenfield, Albert M. School","19103","8300","Mayfair School","19149","2"
"2017-2018","2470","Greenfield, Albert M. School","19103","Data Not Available","Data Not Available","Data Not Available","3"
"2017-2018","2480","Arthur, Chester A. School","19146","1130","Tilden Middle School","19142","1"
"2017-2018","2480","Arthur, Chester A. School","19146","1200","Barry, John Elementary School","19139","1"
"2017-2018","2480","Arthur, Chester A. School","19146","1260","Comegys, Benjamin B. School","19143","3"
"2017-2018","2480","Arthur, Chester A. School","19146","1300","Harrington, Avery D. School","19143","2"
"2017-2018","2480","Arthur, Chester A. School","19146","1400","Patterson, John M. School","19142","1"
"2017-2018","2480","Arthur, Chester A. School","19146","1440","Penrose School","19153","3"
"2017-2018","2480","Arthur, Chester A. School","19146","2260","Childs, George W. School","19146","9"
"2017-2018","2480","Arthur, Chester A. School","19146","2320","Girard, Stephen School","19145","3"
"2017-2018","2480","Arthur, Chester A. School","19146","2370","McDaniel, Delaplaine School","19145","17"
"2017-2018","2480","Arthur, Chester A. School","19146","2450","Stanton, Edwin M. School","19146","25"
"2017-2018","2480","Arthur, Chester A. School","19146","2470","Greenfield, Albert M. School","19103","1"
"2017-2018","2480","Arthur, Chester A. School","19146","2480","Arthur, Chester A. School","19146","146"
"2017-2018","2480","Arthur, Chester A. School","19146","2510","Jackson, Andrew School","19147","2"
"2017-2018","2480","Arthur, Chester A. School","19146","2540","Key, Francis Scott School","19148","1"
"2017-2018","2480","Arthur, Chester A. School","19146","2640","Southwark School","19148","1"
"2017-2018","2480","Arthur, Chester A. School","19146","2690","Taggart, John H. School","19148","1"
"2017-2018","2480","Arthur, Chester A. School","19146","3412","Mastery Charter at Frederick Douglass","19121","4"
"2017-2018","2480","Arthur, Chester A. School","19146","3415","Mastery Charter at Clymer","19133","1"
"2017-2018","2480","Arthur, Chester A. School","19146","3418","Universal Charter Vare","19145","1"
"2017-2018","2480","Arthur, Chester A. School","19146","3420","Mastery Charter at Cleveland","19140","1"
"2017-2018","2480","Arthur, Chester A. School","19146","3424","Universal Charter Alcorn","19146","25"
"2017-2018","2480","Arthur, Chester A. School","19146","4300","Heston, Edward School","19131","2"
"2017-2018","2480","Arthur, Chester A. School","19146","5330","Hunter, William H. School","19133","1"
"2017-2018","2480","Arthur, Chester A. School","19146","5560","Spring Garden School","19123","1"
"2017-2018","2480","Arthur, Chester A. School","19146","6260","Houston, Henry H. School","19119","1"
"2017-2018","2480","Arthur, Chester A. School","19146","6360","Roosevelt Elementary School","19144","1"
"2017-2018","2480","Arthur, Chester A. School","19146","Data Not Available","Data Not Available","Data Not Available","2"
"2017-2018","2490","Waring, Laura W. School","19130","1200","Barry, John Elementary School","19139","3"
"2017-2018","2490","Waring, Laura W. School","19130","1230","Bryant, William C. School","19143","1"
"2017-2018","2490","Waring, Laura W. School","19130","1260","Comegys, Benjamin B. School","19143","2"
"2017-2018","2490","Waring, Laura W. School","19130","1290","Hamilton, Andrew School","19139","1"
"2017-2018","2490","Waring, Laura W. School","19130","1300","Harrington, Avery D. School","19143","1"
"2017-2018","2490","Waring, Laura W. School","19130","1360","McMichael, Morton School","19104","3"
"2017-2018","2490","Waring, Laura W. School","19130","1370","Mitchell Elementary School","19143","2"
"2017-2018","2490","Waring, Laura W. School","19130","1460","Anderson, Add B. School","19143","5"
"2017-2018","2490","Waring, Laura W. School","19130","1470","Locke, Alain School","19139","4"
"2017-2018","2490","Waring, Laura W. School","19130","1490","Blankenburg, Rudolph School","19131","1"
"2017-2018","2490","Waring, Laura W. School","19130","2210","Bache-Martin School","19130","9"
"2017-2018","2490","Waring, Laura W. School","19130","2340","McCall, Gen. George A. School","19106","4"
"2017-2018","2490","Waring, Laura W. School","19130","2370","McDaniel, Delaplaine School","19145","2"
"2017-2018","2490","Waring, Laura W. School","19130","2390","Morris, Robert School","19121","6"
"2017-2018","2490","Waring, Laura W. School","19130","2450","Stanton, Edwin M. School","19146","2"
"2017-2018","2490","Waring, Laura W. School","19130","2490","Waring, Laura W. School","19130","149"
"2017-2018","2490","Waring, Laura W. School","19130","3407","Mastery Charter at Harrity","19143","1"
"2017-2018","2490","Waring, Laura W. School","19130","3408","Mastery Charter at Mann","19131","1"
"2017-2018","2490","Waring, Laura W. School","19130","3411","Universal Charter Daroff","19139","4"
"2017-2018","2490","Waring, Laura W. School","19130","3412","Mastery Charter at Frederick Douglass","19121","5"
"2017-2018","2490","Waring, Laura W. School","19130","3415","Mastery Charter at Clymer","19133","1"
"2017-2018","2490","Waring, Laura W. School","19130","3419","Lindley Academy Charter at Birney","19141","1"
"2017-2018","2490","Waring, Laura W. School","19130","3420","Mastery Charter at Cleveland","19140","6"
"2017-2018","2490","Waring, Laura W. School","19130","3422","Philadelphia Charter For Arts and Sciences","19124","2"
"2017-2018","2490","Waring, Laura W. School","19130","3423","Memphis St. Charter at J.P. Jones","19134","1"
"2017-2018","2490","Waring, Laura W. School","19130","3424","Universal Charter Alcorn","19146","2"
"2017-2018","2490","Waring, Laura W. School","19130","3426","Mastery Charter at Pastorius","19138","1"
"2017-2018","2490","Waring, Laura W. School","19130","3427","Mastery Charter at Wister","19144","2"
"2017-2018","2490","Waring, Laura W. School","19130","4270","Dick, William School","19121","3"
"2017-2018","2490","Waring, Laura W. School","19130","4350","Rhodes Elementary School","19132","1"
"2017-2018","2490","Waring, Laura W. School","19130","4360","Kenderton Elementary","19140","3"
"2017-2018","2490","Waring, Laura W. School","19130","4380","Peirce, Thomas M. School","19132","2"
"2017-2018","2490","Waring, Laura W. School","19130","4440","Allen, Dr. Ethel School","19132","3"
"2017-2018","2490","Waring, Laura W. School","19130","4460","Duckrey, Tanner School","19121","3"
"2017-2018","2490","Waring, Laura W. School","19130","4470","Wright, Richard R. School","19132","1"
"2017-2018","2490","Waring, Laura W. School","19130","4560","Kelley, William D. School","19121","3"
"2017-2018","2490","Waring, Laura W. School","19130","4570","Meade, Gen. George G. School","19121","3"
"2017-2018","2490","Waring, Laura W. School","19130","5250","Dunbar, Paul L. School","19122","2"
"2017-2018","2490","Waring, Laura W. School","19130","5390","Potter-Thomas School","19133","1"
"2017-2018","2490","Waring, Laura W. School","19130","5440","Willard, Frances E. School","19134","1"
"2017-2018","2490","Waring, Laura W. School","19130","5480","Kearny, Gen. Philip School","19123","1"
"2017-2018","2490","Waring, Laura W. School","19130","5560","Spring Garden School","19123","15"
"2017-2018","2490","Waring, Laura W. School","19130","5680","Munoz-Marin, Hon Luis School","19140","1"
"2017-2018","2490","Waring, Laura W. School","19130","6200","Day, Anna B. School","19138","1"
"2017-2018","2490","Waring, Laura W. School","19130","6350","Pennypacker, Samuel School","19138","2"
"2017-2018","2490","Waring, Laura W. School","19130","6360","Roosevelt Elementary School","19144","3"
"2017-2018","2490","Waring, Laura W. School","19130","6390","Steel, Edward School","19140","1"
"2017-2018","2490","Waring, Laura W. School","19130","7110","Harding, Warren G. Middle Sch","19124","3"
"2017-2018","2490","Waring, Laura W. School","19130","7130","Wagner, Gen. Louis Middle Sch.","19126","2"
"2017-2018","2490","Waring, Laura W. School","19130","7220","Carnell, Laura H. School","19111","1"
"2017-2018","2490","Waring, Laura W. School","19130","7270","Finletter, Thomas K. School","19120","2"
"2017-2018","2490","Waring, Laura W. School","19130","7400","Olney Elementary School","19120","1"
"2017-2018","2490","Waring, Laura W. School","19130","7430","Sullivan, James J. School","19124","1"
"2017-2018","2490","Waring, Laura W. School","19130","7500","Feltonville Arts & Sciences","19120","1"
"2017-2018","2490","Waring, Laura W. School","19130","7730","Clemente, Roberto Middle Schl","19140","1"
"2017-2018","2490","Waring, Laura W. School","19130","8250","Forrest, Edwin School","19136","1"
"2017-2018","2490","Waring, Laura W. School","19130","Data Not Available","Data Not Available","Data Not Available","5"
"2017-2018","2510","Jackson, Andrew School","19147","1200","Barry, John Elementary School","19139","1"
"2017-2018","2510","Jackson, Andrew School","19147","1300","Harrington, Avery D. School","19143","3"
"2017-2018","2510","Jackson, Andrew School","19147","1440","Penrose School","19153","1"
"2017-2018","2510","Jackson, Andrew School","19147","2190","Fell, D. Newlin School","19148","9"
"2017-2018","2510","Jackson, Andrew School","19147","2240","Bregy, F. Amedee School","19145","1"
"2017-2018","2510","Jackson, Andrew School","19147","2260","Childs, George W. School","19146","27"
"2017-2018","2510","Jackson, Andrew School","19147","2320","Girard, Stephen School","19145","11"
"2017-2018","2510","Jackson, Andrew School","19147","2340","McCall, Gen. George A. School","19106","1"
"2017-2018","2510","Jackson, Andrew School","19147","2370","McDaniel, Delaplaine School","19145","8"
"2017-2018","2510","Jackson, Andrew School","19147","2450","Stanton, Edwin M. School","19146","5"
"2017-2018","2510","Jackson, Andrew School","19147","2490","Waring, Laura W. School","19130","1"
"2017-2018","2510","Jackson, Andrew School","19147","2510","Jackson, Andrew School","19147","387"
"2017-2018","2510","Jackson, Andrew School","19147","2520","Jenks, Abram School","19148","1"
"2017-2018","2510","Jackson, Andrew School","19147","2540","Key, Francis Scott School","19148","9"
